doc,class
product_type-shirt sleeve_style-long_sleeve cut-pocket color-pattern color-green color_group-pattern color_group-dark color_group-cool_color length-maxi,1
product_type-shirt sleeve_style-long_sleeve cut-pocket color-pattern color-green color_group-pattern color_group-dark color_group-cool_color length-maxi,1
product_type-shirt sleeve_style-long_sleeve cut-pocket color-pattern color-gray color_group-pattern length-maxi,1
product_type-shirt sleeve_style-long_sleeve cut-pocket color-pattern color-gray color_group-pattern length-maxi,1
product_type-shirt sleeve_style-long_sleeve cut-pocket color-pattern color-gray color_group-pattern length-maxi,1
product_type-shirt sleeve_style-long_sleeve cut-pocket color-pattern color-gray color_group-pattern length-maxi,1
product_type-shirt sleeve_style-long_sleeve cut-pocket color-pattern color-gray color_group-pattern length-maxi,1
product_type-shirt sleeve_style-long_sleeve cut-pocket color-pattern color-gray color_group-pattern length-maxi,1
product_type-shirt sleeve_style-long_sleeve cut-pocket color-pattern color-brown color_group-pattern color_group-pale color_group-dark color_group-warm_color length-maxi,1
product_type-shirt sleeve_style-long_sleeve cut-pocket color-pattern color-brown color_group-pattern color_group-pale color_group-dark color_group-warm_color length-maxi,1
product_type-shirt sleeve_style-long_sleeve cut-pocket color-pattern color-brown color_group-pattern color_group-pale color_group-dark color_group-warm_color length-maxi,1
product_type-shirt sleeve_style-long_sleeve cut-pocket color-pattern color-brown color_group-pattern color_group-pale color_group-dark color_group-warm_color length-maxi,1
product_type-shirt sleeve_style-long_sleeve cut-pocket color-pattern color-brown color_group-pattern color_group-pale color_group-dark color_group-warm_color length-maxi,1
product_type-shirt sleeve_style-long_sleeve cut-pocket color-pattern color-brown color_group-pattern color_group-pale color_group-dark color_group-warm_color length-maxi,1
product_type-shirt color-pattern color-black color_group-dark neckline-collar sleeve_style-long_sleeve length-maxi fit-slim,1
product_type-shirt color-pattern color-black color_group-dark neckline-collar sleeve_style-long_sleeve length-maxi fit-slim,1
product_type-shirt color-pattern color-black color_group-dark neckline-collar sleeve_style-long_sleeve length-maxi fit-slim,1
product_type-shirt color-pattern color-black color_group-dark neckline-collar sleeve_style-long_sleeve length-maxi fit-slim,1
product_type-shirt color-pattern color-black color_group-dark neckline-collar sleeve_style-long_sleeve length-maxi fit-slim,1
product_type-shirt color-pattern color-black color_group-dark neckline-collar sleeve_style-long_sleeve length-maxi fit-slim,1
product_type-shirt color-pattern color-red color_group-warm_color neckline-collar sleeve_style-long_sleeve length-maxi fit-slim,1
product_type-shirt color-pattern color-red color_group-warm_color neckline-collar sleeve_style-long_sleeve length-maxi fit-slim,1
product_type-shirt color-pattern color-red color_group-warm_color neckline-collar sleeve_style-long_sleeve length-maxi fit-slim,1
product_type-shirt color-pattern color-red color_group-warm_color neckline-collar sleeve_style-long_sleeve length-maxi fit-slim,1
product_type-shirt color-pattern color-red color_group-warm_color neckline-collar sleeve_style-long_sleeve length-maxi fit-slim,1
product_type-shirt color-pattern color-red color_group-warm_color neckline-collar sleeve_style-long_sleeve length-maxi fit-slim,1
product_type-shirt color-pattern color-blue color_group-bright color_group-cool_color neckline-collar sleeve_style-long_sleeve length-maxi fit-slim,1
product_type-shirt color-pattern color-red color_group-warm_color neckline-collar sleeve_style-long_sleeve length-maxi fit-slim,1
product_type-shirt color-pattern color-red color_group-warm_color neckline-collar sleeve_style-long_sleeve length-maxi fit-slim,1
product_type-shirt color-pattern color-blue color_group-bright color_group-cool_color neckline-collar sleeve_style-long_sleeve length-maxi fit-slim,1
product_type-shirt color-pattern color-red color_group-warm_color neckline-collar sleeve_style-long_sleeve length-maxi fit-slim,1
product_type-shirt color-pattern color-white color_group-pale neckline-collar sleeve_style-long_sleeve length-maxi fit-slim,1
product_type-shirt color-pattern color-red color_group-warm_color neckline-collar sleeve_style-long_sleeve length-maxi fit-slim,1
product_type-shirt color-pattern color-blue color_group-bright color_group-cool_color neckline-collar sleeve_style-long_sleeve length-maxi fit-slim,1
product_type-shirt color-pattern color-white color_group-pale neckline-collar sleeve_style-long_sleeve length-maxi fit-slim,1
product_type-shirt color-pattern color-white color_group-pale neckline-collar sleeve_style-long_sleeve length-maxi fit-slim,1
product_type-shirt color-pattern color-white color_group-pale neckline-collar sleeve_style-long_sleeve length-maxi fit-slim,1
product_type-shirt color-pattern color-white color_group-pale neckline-collar sleeve_style-long_sleeve length-maxi fit-slim,1
product_type-shirt color-pattern color-white color_group-pale neckline-collar sleeve_style-long_sleeve length-maxi fit-slim,1
product_type-shirt cut-wrap color-pattern color_group-pattern neckline-v_neck fit-regular fit-classicfit,1
product_type-shirt fit-oversized cut-laceup cut-wide color-brown color_group-pale color_group-dark color_group-warm_color fabric-woven neckline-point_collar neckline-button_collar,1
product_type-shirt fit-slim color-pattern color-brown color_group-pattern color_group-dark color_group-warm_color neckline-button_collar cut-pocket cut-narrow,1
product_type-shirt fabric-jersey color-black color_group-dark neckline-point_collar neckline-button_collar fit-regular,1
product_type-shirt sleeve_style-long_sleeve fit-slim color-pattern color-white color_group-pale neckline-button_collar cut-narrow,1
product_type-shirt color-red color_group-warm_color cut-pocket neckline-button_collar fit-regular fit-loose fit-skinny,1
product_type-shirt fit-oversized fit-long_line color-pattern color-blue color_group-pattern color_group-bright color_group-dark color_group-cool_color fabric-viscose sleeve_style-drop_shoulder neckline-point_collar neckline-button_collar,1
product_type-shirt neckline-reverecollar neckline-button_collar fabric-rayon sleeve_style-short_sleeve color-black color_group-dark fit-regular style-classic,1
product_type-shirt fit-oversized fit-regular color-pattern color_group-pattern neckline-collar cut-button sleeve_style-short_sleeve style-classic,1
product_type-shirt fit-muscle_fit fit-skinny color-pattern color-black color_group-pattern color_group-dark neckline-reverecollar neckline-button_collar,1
product_type-shirt fit-slim neckline-grandad neckline-collar neckline-button_collar color-red color_group-warm_color cut-narrow,1
product_type-shirt sleeve_style-short_sleeve color-pattern color-black color_group-dark neckline-reverecollar neckline-button_collar cut-pocket fit-regular,1
product_type-shirt fabric-cotton color-blue color_group-bright color_group-dark color_group-cool_color cut-button_down cut-button neckline-collar sleeve_style-long_sleeve fit-regular,1
product_type-shirt color-white color-pattern color_group-pale color_group-pattern neckline-reverecollar fit-relaxed fit-oversized,1
product_type-shirt neckline-reverecollar sleeve_style-short_sleeve color-pattern color-blue color_group-pale color_group-bright color_group-cool_color cut-button fit-regular style-classic,1
product_type-shirt cut-zipper cut-pocket neckline-point_collar fit-regular color-blue color_group-pale color_group-bright color_group-cool_color,1
product_type-shirt color-blue color_group-bright color_group-dark color_group-cool_color style-classic neckline-point_collar neckline-button_collar fit-regular,1
product_type-shirt fabric-denim fabric-woven fabric-flannel fabric-twill style-western color-pattern color-gray neckline-button_collar cut-pocket fit-regular,1
product_type-shirt sleeve_style-short_sleeve color-pattern color-blue color_group-bright color_group-dark color_group-cool_color cut-onebutton cut-button_down neckline-button_collar fit-regular,1
product_type-shirt color-pattern color_group-pattern fit-slim neckline-point_collar neckline-button_collar cut-narrow,1
product_type-shirt sleeve_style-long_sleeve color-pattern color-red color_group-pattern color_group-warm_color cut-button_down cut-button neckline-collar fit-regular fit-classicfit,1
product_type-shirt fit-skinny fabric-viscose color-white color_group-pale neckline-point_collar cut-button style-goingout,1
product_type-shirt sleeve_style-long_sleeve color-green color-pattern color_group-cool_color color_group-pattern neckline-reverecollar neckline-button_collar fit-regular,1
product_type-shirt fit-regular neckline-point_collar neckline-button_collar style-classic color-white color_group-pale,1
product_type-shirt fit-slim color-pink color-pattern neckline-reverecollar neckline-button_collar cut-narrow,1
product_type-shirt fit-slim style-western color-orange color_group-bright color_group-warm_color neckline-button_collar cut-narrow,1
product_type-shirt fit-regular color-pattern color_group-pattern fabric-beaded neckline-collar neckline-v_neck,1
product_type-shirt fit-oversized fabric-viscose sleeve_style-batwing sleeve_style-short_sleeve color-yellow color_group-dark color_group-warm_color neckline-reverecollar cut-button,1
product_type-shirt neckline-reverecollar neckline-point_collar neckline-button_collar color-pattern color-black color_group-pattern color_group-dark fit-regular fit-loose fit-skinny,1
product_type-shirt fit-slim sleeve_style-short_sleeve color-white color_group-pale neckline-point_collar neckline-button_collar cut-pocket cut-narrow,1
product_type-shirt sleeve_style-short_sleeve color-pattern color-brown color_group-pale color_group-dark color_group-warm_color neckline-point_collar neckline-button_collar fit-regular,1
product_type-shirt fit-regular fit-long_line fabric-viscose color-black color_group-dark neckline-v_neck cut-button cut-keyhole,1
product_type-shirt fit-regular color-black color_group-dark neckline-reverecollar style-color_block style-goingout sleeve_style-short_sleeve,1
product_type-shirt sleeve_style-short_sleeve fabric-bamboo color-pattern neckline-button_collar fit-regular,1
product_type-shirt fit-slim style-western color-pattern color-red color_group-pattern color_group-dark color_group-warm_color neckline-point_collar neckline-button_collar cut-pocket cut-narrow,1
product_type-shirt color-white color-pattern color_group-pale color_group-pattern neckline-reverecollar neckline-button_collar fit-loose fit-relaxed fit-oversized,1
product_type-shirt fit-slim cut-button_down cut-button cut-narrow color-red color_group-dark color_group-warm_color neckline-collar style-classic,1
product_type-shirt fit-slim color-pattern color-blue color_group-pattern color_group-bright color_group-dark color_group-cool_color cut-button_down cut-narrow neckline-button_collar,1
product_type-shirt fit-slim color-gray cut-button_down cut-narrow neckline-button_collar,1
product_type-shirt color-pink color-pattern color_group-pattern sleeve_style-short_sleeve cut-button fit-regular,1
product_type-shirt fit-skinny color-pattern color-brown color_group-pattern color_group-pale color_group-dark color_group-warm_color cut-button_down neckline-button_collar,1
product_type-shirt sleeve_style-short_sleeve neckline-reverecollar neckline-button_collar color-pattern color-red color_group-warm_color color_group-pattern fit-regular fit-classicfit,1
product_type-shirt sleeve_style-short_sleeve neckline-reverecollar neckline-button_collar color-pattern color-black color_group-dark fit-regular style-classic,1
product_type-shirt neckline-v_neck color-pattern color-black color_group-dark sleeve_style-long_sleeve fit-relaxed fit-loose fit-oversized,1
product_type-shirt color-pattern color-red color_group-pattern color_group-warm_color neckline-point_collar neckline-button_collar cut-pocket fit-regular,1
product_type-shirt sleeve_style-short_sleeve fit-slim fabric-poplin color-blue color-white color_group-bright color_group-dark color_group-cool_color color_group-pale cut-button_down cut-button cut-narrow neckline-collar,1
product_type-shirt sleeve_style-short_sleeve neckline-reverecollar neckline-button_collar color-white color_group-pale cut-pocket fit-regular fit-classicfit,1
product_type-shirt sleeve_style-long_sleeve fit-slim color-pattern color-white color_group-pale cut-button_down cut-pocket cut-narrow neckline-button_collar,1
product_type-shirt sleeve_style-short_sleeve fabric-denim style-classic neckline-point_collar cut-pocket fit-regular color-blue color_group-bright color_group-cool_color,1
product_type-shirt color-gray neckline-point_collar neckline-button_collar cut-pocket fit-regular fit-classicfit,1
product_type-shirt fit-oversized color-pattern color-black color_group-dark neckline-reverecollar neckline-button_collar,1
product_type-shirt sleeve_style-short_sleeve neckline-reverecollar neckline-button_collar color-blue color_group-bright color_group-dark color_group-cool_color fit-regular,1
product_type-shirt fit-oversized color-pattern color-black color_group-dark neckline-reverecollar neckline-button_collar,1
product_type-shirt fit-regular neckline-reverecollar style-color_block cut-button sleeve_style-short_sleeve color-pink,1
product_type-shirt fit-slim cut-button_down cut-narrow neckline-button_collar color-white color_group-pale,1
product_type-shirt color-red color-pattern color_group-dark color_group-warm_color color_group-pattern neckline-reverecollar sleeve_style-short_sleeve cut-button fit-regular fit-loose fit-skinny,1
product_type-shirt fit-slim color-gray cut-button_down cut-narrow neckline-button_collar,1
product_type-shirt fabric-seersucker neckline-grandad neckline-collar cut-button fit-regular style-classic color-blue color_group-bright color_group-dark color_group-cool_color,1
product_type-shirt sleeve_style-short_sleeve color-pattern color-brown color_group-pale color_group-dark color_group-warm_color neckline-reverecollar neckline-button_collar fit-regular,1
product_type-shirt color-pattern color-off_white color_group-pale color_group-warm_color cut-button cut-pocket neckline-point_collar neckline-button_collar sleeve_style-long_sleeve fit-regular,1
product_type-shirt color-pattern color-white color_group-pattern color_group-pale neckline-point_collar neckline-button_collar fit-regular style-classic,1
product_type-shirt neckline-reverecollar neckline-button_collar color-green color_group-cool_color cut-pocket fit-regular,1
product_type-shirt fit-skinny neckline-grandad neckline-collar color-red color_group-dark color_group-warm_color cut-button sleeve_style-long_sleeve,1
product_type-shirt color-pattern color-blue color_group-pattern color_group-bright color_group-cool_color cut-button_down cut-pocket neckline-button_collar fit-regular fit-classicfit,1
product_type-shirt color-pattern color-blue color_group-pattern color_group-bright color_group-dark color_group-cool_color neckline-reverecollar sleeve_style-short_sleeve cut-button fit-regular style-classic,1
product_type-shirt color-pattern color-blue color_group-pattern color_group-bright color_group-cool_color neckline-grandad neckline-collar neckline-button_collar cut-pocket fit-regular,1
product_type-shirt sleeve_style-short_sleeve neckline-button_collar cut-pocket color-orange color_group-bright color_group-warm_color fit-regular,1
product_type-shirt fit-regular fabric-viscose color-black color_group-dark neckline-button_collar style-goingout,1
product_type-shirt color-pattern color-blue color_group-pattern color_group-bright color_group-dark color_group-cool_color neckline-point_collar neckline-button_collar fit-relaxed fit-oversized,1
product_type-shirt sleeve_style-long_sleeve color-pattern color-red color_group-pattern color_group-warm_color cut-button_down cut-pocket neckline-button_collar fit-regular,1
product_type-shirt color-white color-pattern color_group-pale neckline-button_collar fit-regular,1
product_type-shirt fabric-poplin color-pattern color-blue color_group-pattern color_group-bright color_group-dark color_group-cool_color fit-slim cut-button_down cut-narrow neckline-button_collar,1
product_type-shirt fit-regular fit-long_line fabric-viscose color-black color_group-dark neckline-v_neck cut-button cut-keyhole,1
product_type-shirt fit-slim color-pattern color-blue color_group-pattern color_group-bright color_group-cool_color neckline-button_collar cut-pocket cut-narrow,1
product_type-shirt fit-slim color-pattern color-blue color_group-pattern color_group-bright color_group-dark color_group-cool_color cut-button_down cut-narrow neckline-button_collar,1
product_type-shirt sleeve_style-short_sleeve fit-slim color-pattern color-black color_group-pattern color_group-dark neckline-reverecollar neckline-button_collar cut-narrow,1
product_type-shirt sleeve_style-short_sleeve neckline-reverecollar neckline-button_collar color-black color_group-dark cut-pocket fit-regular fit-loose fit-skinny,1
product_type-shirt fit-slim color-pattern color-red color_group-pattern color_group-warm_color neckline-point_collar neckline-button_collar cut-pocket cut-narrow,1
product_type-shirt fit-slim color-pattern color-silver color-gray color-pink color_group-pattern color_group-metallic neckline-point_collar neckline-button_collar cut-pocket cut-narrow,1
product_type-shirt fit-slim color-pattern color-blue color_group-pattern color_group-bright color_group-dark color_group-cool_color style-western neckline-button_collar cut-pocket,1
product_type-shirt sleeve_style-short_sleeve color-blue color-pattern color_group-bright color_group-dark color_group-cool_color color_group-pattern neckline-reverecollar neckline-button_collar fit-regular,1
product_type-shirt color-pattern color_group-pattern neckline-reverecollar neckline-button_collar fit-regular,1
product_type-shirt sleeve_style-long_sleeve color-blue color-pattern color_group-bright color_group-cool_color color_group-pattern neckline-point_collar neckline-button_collar fit-slim cut-narrow,1
product_type-shirt color-pattern color-white color_group-pattern color_group-pale neckline-point_collar cut-pocket cut-button fit-regular fabric-twill,1
product_type-shirt color-pattern color-red color_group-pattern color_group-warm_color sleeve_style-long_sleeve style-classic neckline-point_collar neckline-button_collar cut-pocket fit-regular,1
product_type-shirt fit-regular fit-classicfit style-western color-pattern color-blue color_group-pattern color_group-bright color_group-cool_color cut-button_down cut-pocket neckline-button_collar,1
product_type-shirt fabric-sequin neckline-collar sleeve_style-long_sleeve fit-relaxed fit-oversized color-black color_group-dark,1
product_type-shirt sleeve_style-short_sleeve color-blue color_group-bright color_group-cool_color neckline-button_collar fit-regular fabric-denim,1
product_type-shirt sleeve_style-short_sleeve fabric-denim neckline-button_collar fit-regular style-classic color-blue color_group-bright color_group-cool_color,1
product_type-shirt fit-long_line fit-regular neckline-v_neck neckline-roundneck neckline-plunge color-black color_group-dark style-goingout,1
product_type-shirt color-pattern color-blue color_group-pattern color_group-bright color_group-cool_color neckline-point_collar neckline-button_collar fit-regular fit-classicfit,1
product_type-shirt fit-regular neckline-reverecollar neckline-button_collar color-black color_group-dark,1
product_type-shirt fit-slim fabric-flannel fabric-herringbone color-pattern color-blue color_group-pattern color_group-bright color_group-cool_color neckline-button_collar cut-pocket cut-narrow,1
product_type-shirt sleeve_style-short_sleeve color-white color_group-pale neckline-point_collar neckline-button_collar fit-regular,1
product_type-shirt fit-skinny fabric-poplin color-green color_group-dark color_group-cool_color neckline-point_collar neckline-button_collar,1
product_type-shirt fit-regular color-pattern color-black color_group-pattern color_group-dark neckline-collar neckline-reverecollar neckline-button_collar,1
product_type-shirt style-vintage color-pattern color-white color_group-pale neckline-button_collar fit-regular fit-classicfit,1
product_type-shirt sleeve_style-long_sleeve color-pattern color-blue color_group-pattern color_group-bright color_group-cool_color cut-button_down cut-pocket neckline-button_collar fit-regular,1
product_type-shirt color-pattern color-blue color_group-pattern color_group-bright color_group-dark color_group-cool_color sleeve_style-short_sleeve cut-button_down cut-pocket neckline-button_collar fit-regular style-classic,1
product_type-shirt color-pattern color-white color_group-pattern color_group-pale neckline-point_collar neckline-button_collar fit-regular style-classic,1
product_type-shirt fit-skinny color-pattern color-black color_group-pattern color_group-dark neckline-point_collar cut-concealedbutton,1
product_type-shirt sleeve_style-short_sleeve neckline-grandad neckline-collar cut-button fit-regular color-blue color_group-bright color_group-dark color_group-cool_color,1
product_type-shirt fit-skinny color-white color-pattern color_group-pale color_group-pattern neckline-collar cut-concealedbutton,1
product_type-shirt sleeve_style-short_sleeve color-pattern neckline-button_collar fit-regular,1
product_type-shirt fit-regular color-pattern color-red color_group-pattern color_group-warm_color neckline-point_collar neckline-button_collar,1
product_type-shirt color-pattern color-blue color_group-bright color_group-dark color_group-cool_color neckline-button_collar fit-regular,1
product_type-shirt fabric-poplin cut-button_down cut-pocket cut-narrow neckline-collar neckline-button_collar fit-slim color-white color_group-pale style-goingout,1
product_type-shirt fit-regular color-black color_group-dark style-color_block style-western style-classic neckline-point_collar cut-pocket,1
product_type-shirt neckline-grandad neckline-collar color-white color_group-pale cut-button cut-pocket fit-regular fit-classicfit,1
product_type-shirt color-black color-pattern color_group-dark neckline-button_collar sleeve_style-long_sleeve fit-regular style-classic,1
product_type-shirt neckline-v_neck color-pattern color-black color_group-pattern color_group-dark sleeve_style-long_sleeve fit-relaxed,1
product_type-shirt sleeve_style-short_sleeve color-green color_group-cool_color neckline-reverecollar cut-button fit-relaxed fit-loose fit-oversized,1
product_type-shirt fit-skinny fabric-viscose color-black color_group-dark neckline-point_collar neckline-button_collar style-goingout,1
product_type-shirt fit-slim color-blue color_group-bright color_group-dark color_group-cool_color neckline-button_collar cut-pocket cut-narrow,1
product_type-shirt fit-oversized color-pattern color_group-pattern neckline-button_collar cut-pocket,1
product_type-shirt fit-slim cut-button_down cut-button cut-narrow color-gray neckline-collar,1
product_type-shirt fit-slim color-blue color-pattern color_group-bright color_group-cool_color neckline-reverecollar neckline-button_collar cut-narrow,1
product_type-shirt sleeve_style-short_sleeve color-pattern color-red color_group-pattern color_group-warm_color cut-button_down cut-pocket neckline-button_collar fit-regular,1
product_type-shirt fit-slim color-blue color_group-bright color_group-dark color_group-cool_color neckline-button_collar cut-pocket cut-narrow,1
product_type-shirt fit-skinny fabric-poplin color-white color_group-pale neckline-point_collar neckline-button_collar,1
product_type-shirt style-vintage color-pattern color-blue color_group-pattern color_group-bright color_group-cool_color neckline-button_collar fit-regular fit-classicfit,1
product_type-shirt fit-regular color-pattern color-pink color_group-pattern neckline-point_collar neckline-button_collar style-classic,1
product_type-shirt fit-oversized fit-relaxed fit-loose color-pattern color_group-pattern neckline-collar sleeve_style-long_sleeve cut-button,1
product_type-shirt fit-oversized style-western style-classic fabric-denim color-black color_group-dark neckline-point_collar neckline-button_collar cut-pocket,1
product_type-shirt color-pattern color-white color_group-pattern color_group-pale neckline-point_collar neckline-button_collar fit-regular fit-classicfit,1
product_type-shirt sleeve_style-short_sleeve neckline-reverecollar neckline-button_collar color-pattern cut-pocket fit-regular fit-classicfit,1
product_type-shirt fit-slim color-pattern color-green color_group-pattern color_group-cool_color neckline-button_collar cut-pocket cut-narrow,1
product_type-shirt neckline-reverecollar neckline-button_collar color-pattern color-black color_group-pattern color_group-dark fit-regular fit-loose fit-skinny,1
product_type-shirt fit-regular fit-loose fit-skinny color-pattern color-blue color_group-bright color_group-dark color_group-cool_color neckline-collar sleeve_style-short_sleeve cut-button,1
product_type-shirt color-pattern color-black color_group-pattern color_group-dark fabric-denim neckline-point_collar neckline-button_collar cut-pocket fit-regular,1
product_type-shirt fit-skinny color-black color-pattern color_group-dark fabric-feather neckline-point_collar neckline-button_collar,1
product_type-shirt sleeve_style-short_sleeve neckline-grandad neckline-collar neckline-button_collar fit-regular color-white color_group-pale,1
product_type-shirt fit-skinny color-pattern color-blue color_group-pattern color_group-bright color_group-dark color_group-cool_color cut-button_down neckline-button_collar,1
product_type-shirt color-pattern color-yellow color_group-warm_color neckline-button_collar fit-regular fit-classicfit,1
product_type-shirt fabric-jersey neckline-grandad neckline-collar cut-button fit-regular color-black color_group-dark,1
product_type-shirt color-pattern color-black color_group-pattern color_group-dark neckline-point_collar neckline-button_collar fit-regular,1
product_type-shirt sleeve_style-long_sleeve neckline-reverecollar neckline-button_collar color-pattern color_group-pattern cut-pocket fit-regular style-classic,1
product_type-shirt sleeve_style-short_sleeve neckline-reverecollar color-pattern color-black color_group-dark cut-button fit-regular style-classic,1
product_type-shirt color-pattern color-purple color_group-pattern color_group-dark color_group-cool_color neckline-button_collar cut-pocket fit-regular fit-loose fit-skinny,1
product_type-shirt fit-skinny style-western fabric-denim color-pattern color-gray color_group-pattern cut-pocket neckline-collar,1
product_type-shirt fit-long_line fit-regular cut-strap cut-button color-white color_group-pale neckline-collar sleeve_style-long_sleeve,1
product_type-shirt fit-slim color-blue color_group-bright color_group-cool_color cut-button_down cut-narrow neckline-button_collar,1
product_type-shirt sleeve_style-short_sleeve neckline-reverecollar color-pattern color-blue color_group-bright color_group-dark color_group-cool_color cut-button fit-regular style-classic,1
product_type-shirt fabric-denim fabric-cotton sleeve_style-short_sleeve neckline-button_collar cut-pocket fit-regular color-blue color_group-bright color_group-cool_color,1
product_type-shirt color-pattern color-blue color_group-pattern color_group-bright color_group-dark color_group-cool_color fit-relaxed fit-oversized style-classic neckline-reverecollar neckline-button_collar,1
product_type-shirt fit-slim color-pattern color-white color_group-pattern color_group-pale neckline-point_collar neckline-button_collar cut-narrow,1
product_type-shirt fit-skinny fabric-denim color-pattern color-gray color_group-pattern neckline-grandad neckline-collar neckline-button_collar cut-pocket,1
product_type-shirt color-pattern color-blue color_group-bright color_group-dark color_group-cool_color cut-button_down neckline-button_collar fit-regular,1
product_type-shirt color-pattern color-black color_group-dark neckline-reverecollar neckline-button_collar fit-regular fit-classicfit,1
product_type-shirt color-pattern color-black color_group-dark sleeve_style-short_sleeve neckline-reverecollar neckline-button_collar fit-regular style-classic,1
product_type-shirt fabric-flannel color-pattern color-red color_group-pattern color_group-warm_color neckline-point_collar neckline-button_collar cut-pocket fit-regular,1
product_type-shirt fit-oversized fit-regular cut-zipper color-black color_group-dark neckline-funnelneck sleeve_style-long_sleeve,1
product_type-shirt color-pattern color-white color_group-pale fabric-cotton fabric-poplin fabric-woven fabric-corduroy fit-slim cut-button_down cut-button cut-buttonup neckline-collar length-mini sleeve_style-short_sleeve,1
product_type-shirt color-pattern color-white color_group-pale fabric-cotton fabric-poplin fabric-woven fabric-corduroy fit-slim cut-button_down cut-button cut-buttonup neckline-collar length-mini sleeve_style-short_sleeve,1
product_type-shirt color-pattern color-white color_group-pale fabric-cotton fabric-poplin fabric-woven fabric-corduroy fit-slim cut-button_down cut-button cut-buttonup neckline-collar length-mini sleeve_style-short_sleeve,1
product_type-shirt color-pattern color-white color_group-pale fabric-cotton fabric-poplin fabric-woven fabric-corduroy fit-slim cut-button_down cut-button cut-buttonup neckline-collar length-mini sleeve_style-short_sleeve,1
product_type-shirt color-pattern color-white color_group-pale fabric-cotton fabric-poplin fabric-woven fabric-corduroy fit-slim cut-button_down cut-button cut-buttonup neckline-collar length-mini sleeve_style-short_sleeve,1
product_type-shirt color-pattern color-white color_group-pattern color_group-pale fabric-cotton fabric-weave fabric-fine fit-slim cut-crisscross cut-button_down cut-button neckline-minicollar sleeve_style-short_sleeve style-classic,1
product_type-shirt color-pattern color-white color_group-pattern color_group-pale fabric-cotton fabric-weave fabric-fine fit-slim cut-crisscross cut-button_down cut-button neckline-minicollar sleeve_style-short_sleeve style-classic,1
product_type-shirt color-pattern color-white color_group-pattern color_group-pale fabric-cotton fabric-weave fabric-fine fit-slim cut-crisscross cut-button_down cut-button neckline-minicollar sleeve_style-short_sleeve style-classic,1
product_type-shirt color-pattern color-white color_group-pattern color_group-pale fabric-cotton fabric-weave fabric-fine fit-slim cut-crisscross cut-button_down cut-button neckline-minicollar sleeve_style-short_sleeve style-classic,1
product_type-shirt color-pattern color-white color_group-pattern color_group-pale fabric-cotton fabric-weave fabric-fine fit-slim cut-crisscross cut-button_down cut-button neckline-minicollar sleeve_style-short_sleeve style-classic,1
product_type-shirt sleeve_style-long_sleeve color-pattern color-green color_group-pattern color_group-cool_color neckline-point_collar neckline-button_collar fit-relaxed fit-oversized,1
product_type-shirt fit-regular fabric-viscose color-pattern color-pink neckline-reverecollar cut-button style-classic,1
product_type-shirt fabric-poplin fabric-woven fabric-cotton fabric-lycra fit-slim color-pattern color-brown color_group-pattern color_group-pale color_group-dark color_group-warm_color cut-button_down neckline-button_collar,1
product_type-shirt fit-skinny fabric-poplin color-blue color_group-pale color_group-bright color_group-cool_color neckline-point_collar neckline-button_collar,1
product_type-shirt fit-regular fit-classicfit color-pattern color-blue color_group-pattern color_group-bright color_group-dark color_group-cool_color neckline-v_neck neckline-collar,1
product_type-shirt fit-skinny color-pattern color-blue color_group-pattern color_group-bright color_group-dark color_group-cool_color neckline-grandad neckline-collar neckline-button_collar,1
product_type-shirt fit-oversized color-pattern neckline-reverecollar cut-button,1
product_type-shirt sleeve_style-short_sleeve fabric-poplin neckline-grandad neckline-collar color-blue color_group-bright color_group-cool_color cut-pocket fit-regular,1
product_type-shirt fabric-jersey fit-slim cut-button_down cut-pocket cut-narrow neckline-button_collar color-white color_group-pale,1
product_type-shirt fit-skinny neckline-grandad neckline-collar color-brown color_group-pale color_group-dark color_group-warm_color cut-button,1
product_type-shirt fit-slim sleeve_style-short_sleeve color-pattern color-blue color_group-pattern color_group-bright color_group-dark color_group-cool_color cut-button cut-narrow neckline-point_collar,1
product_type-shirt sleeve_style-short_sleeve fabric-viscose color-pattern color-purple color_group-pattern color_group-cool_color neckline-point_collar neckline-button_collar fit-regular style-classic,1
product_type-shirt color-blue color-pattern color_group-bright color_group-dark color_group-cool_color color_group-pattern neckline-collar sleeve_style-long_sleeve cut-button fit-regular fit-classicfit,1
product_type-shirt sleeve_style-short_sleeve color-blue color-pattern color_group-bright color_group-dark color_group-cool_color color_group-pattern neckline-button_collar fit-regular,1
product_type-shirt fit-skinny color-pattern color-red color_group-pattern color_group-dark color_group-warm_color neckline-point_collar neckline-button_collar,1
product_type-shirt fit-regular color-pattern color-brown color_group-pattern color_group-dark color_group-warm_color neckline-reverecollar neckline-button_collar,1
product_type-shirt color-pattern color-blue color-pink color_group-pattern color_group-bright color_group-dark color_group-cool_color cut-button_down cut-pocket neckline-button_collar fit-regular,1
product_type-shirt fit-slim fabric-poplin color-pattern color-black color_group-dark neckline-point_collar neckline-button_collar cut-narrow,1
product_type-shirt sleeve_style-short_sleeve color-pattern color-blue color_group-pale color_group-bright color_group-cool_color neckline-button_collar fit-regular style-classic,1
product_type-shirt fit-slim color-pattern color-brown color_group-pattern color_group-dark color_group-warm_color style-western neckline-collar,1
product_type-shirt fit-slim color-blue color-pattern color_group-bright color_group-dark color_group-cool_color color_group-pattern neckline-point_collar neckline-button_collar sleeve_style-long_sleeve cut-narrow,1
